id,data,voto,clube,sexo,idade
78437,2020-10-03,Não sabe,Outro,Feminino,82
78438,2020-10-04,Discorda,SSPCOR,Masculino,64
78439,2020-10-04,Discorda,SSPCOR,Masculino,50
78440,2020-10-04,Concorda,Palmeiras,Masculino,51
78441,2020-10-04,Discorda,SSPCOR,Feminino,32
78442,2020-10-04,Discorda,SSPCOR,Feminino,67
78443,2020-10-04,Discorda,Outro,Masculino,23
78444,2020-10-04,Discorda,Outro,Feminino,21
78445,2020-10-04,Discorda,SSPCOR,Masculino,78
78446,2020-10-04,Concorda,Outro,Feminino,61
78447,2020-10-04,Discorda,SSPCOR,Masculino,72
78448,2020-10-04,Concorda,Palmeiras,Feminino,39
78449,2020-10-04,Concorda,Palmeiras,Masculino,73
78450,2020-10-04,Concorda,Palmeiras,Feminino,37
78451,2020-10-04,Não sabe,Outro,Feminino,49
78452,2020-10-04,Discorda,SSPCOR,Masculino,26
78453,2020-10-04,Discorda,Outro,Feminino,55
78454,2020-10-04,Discorda,Outro,Masculino,54
78455,2020-10-04,Não sabe,Outro,Feminino,69
78456,2020-10-04,Discorda,SSPCOR,Masculino,77
78457,2020-10-04,Concorda,Palmeiras,Masculino,32
78458,2020-10-04,Não sabe,Outro,Masculino,84
78459,2020-10-04,Concorda,Palmeiras,Feminino,61
78460,2020-10-04,Concorda,Palmeiras,Masculino,36
78461,2020-10-04,Concorda,Palmeiras,Masculino,23
78462,2020-10-04,Discorda,SSPCOR,Masculino,84
78463,2020-10-04,Discorda,SSPCOR,Masculino,65
78464,2020-10-04,Discorda,Outro,Feminino,82
78465,2020-10-04,Discorda,SSPCOR,Feminino,62
78466,2020-10-04,Concorda,Palmeiras,Feminino,23
78467,2020-10-04,Não sabe,Outro,Feminino,65
78468,2020-10-04,Não sabe,Outro,Feminino,42
78469,2020-10-05,Discorda,SSPCOR,Feminino,39
78470,2020-10-05,Concorda,Palmeiras,Masculino,44
78471,2020-10-05,Concorda,Palmeiras,Masculino,82
78472,2020-10-05,Concorda,Outro,Masculino,68
78473,2020-10-05,Concorda,Palmeiras,Feminino,57
78474,2020-10-05,Discorda,Outro,Masculino,29
78475,2020-10-05,Discorda,Outro,Masculino,55
78476,2020-10-05,Não sabe,Outro,Feminino,76
78477,2020-10-05,Concorda,Palmeiras,Masculino,74
78478,2020-10-05,Discorda,SSPCOR,Masculino,22
78479,2020-10-05,Concorda,Palmeiras,Masculino,64
78480,2020-10-05,Discorda,Outro,Masculino,17
78481,2020-10-05,Concorda,Palmeiras,Feminino,65
78482,2020-10-05,Não sabe,Outro,Feminino,39
78483,2020-10-05,Discorda,SSPCOR,Feminino,47
78484,2020-10-05,Discorda,SSPCOR,Masculino,81
78485,2020-10-05,Concorda,Palmeiras,Feminino,28
78486,2020-10-05,Não sabe,Outro,Feminino,44
78487,2020-10-05,Discorda,SSPCOR,Feminino,67
78488,2020-10-05,Concorda,Palmeiras,Masculino,24
78489,2020-10-05,Não sabe,Outro,Feminino,35
78490,2020-10-05,Concorda,Outro,Feminino,70
78491,2020-10-05,Não sabe,Outro,Masculino,38
78492,2020-10-05,Concorda,Outro,Feminino,75
78493,2020-10-05,Concorda,Outro,Masculino,84
78494,2020-10-05,Concorda,Palmeiras,Masculino,56
78495,2020-10-05,Concorda,Outro,Feminino,70
78496,2020-10-05,Discorda,Outro,Masculino,46
78497,2020-10-05,Discorda,SSPCOR,Masculino,67
78498,2020-10-05,Não sabe,Outro,Feminino,17
78499,2020-10-05,Discorda,Outro,Masculino,55
78500,2020-10-05,Concorda,Palmeiras,Feminino,51
78501,2020-10-05,Discorda,SSPCOR,Masculino,40
78502,2020-10-05,Discorda,Outro,Masculino,35
78503,2020-10-05,Concorda,Outro,Masculino,32
78504,2020-10-05,Concorda,Palmeiras,Feminino,84
78505,2020-10-05,Concorda,Outro,Masculino,44
78506,2020-10-05,Concorda,Outro,Masculino,53
78507,2020-10-05,Concorda,Outro,Feminino,25
78508,2020-10-05,Concorda,Outro,Masculino,83
78509,2020-10-05,Discorda,Outro,Masculino,20
78510,2020-10-05,Discorda,SSPCOR,Masculino,31
78511,2020-10-05,Concorda,Outro,Masculino,62
78512,2020-10-05,Discorda,SSPCOR,Masculino,73
78513,2020-10-05,Discorda,SSPCOR,Masculino,40
78514,2020-10-05,Concorda,Outro,Masculino,41
78515,2020-10-05,Concorda,Palmeiras,Feminino,20
78516,2020-10-05,Discorda,Outro,Feminino,47
78517,2020-10-05,Discorda,SSPCOR,Feminino,45
78518,2020-10-05,Concorda,Palmeiras,Feminino,18
78519,2020-10-05,Concorda,Outro,Feminino,62
78520,2020-10-06,Discorda,SSPCOR,Feminino,77
78521,2020-10-06,Concorda,Palmeiras,Masculino,28
78522,2020-10-06,Discorda,SSPCOR,Masculino,35
78523,2020-10-06,Discorda,Outro,Feminino,42
78524,2020-10-06,Concorda,Palmeiras,Masculino,23
78525,2020-10-06,Não sabe,Outro,Feminino,33
78526,2020-10-06,Discorda,Outro,Feminino,20
78527,2020-10-06,Discorda,SSPCOR,Feminino,83
78528,2020-10-06,Discorda,SSPCOR,Feminino,70
78529,2020-10-06,Não sabe,Outro,Feminino,80
78530,2020-10-06,Concorda,Outro,Feminino,68
78531,2020-10-06,Não sabe,Outro,Feminino,28
78532,2020-10-06,Concorda,Palmeiras,Feminino,60
78533,2020-10-06,Não sabe,Outro,Feminino,59
78534,2020-10-06,Discorda,SSPCOR,Masculino,24
78535,2020-10-06,Discorda,SSPCOR,Masculino,31
78536,2020-10-06,Não sabe,Outro,Masculino,35
78537,2020-10-06,Concorda,Palmeiras,Feminino,70
78538,2020-10-06,Concorda,Outro,Feminino,25
78539,2020-10-06,Concorda,Palmeiras,Feminino,78
78540,2020-10-06,Discorda,Outro,Masculino,46
78541,2020-10-06,Não sabe,Outro,Feminino,42
78542,2020-10-06,Discorda,SSPCOR,Masculino,71
78543,2020-10-06,Discorda,SSPCOR,Masculino,18
78544,2020-10-06,Discorda,SSPCOR,Masculino,76
78545,2020-10-06,Discorda,SSPCOR,Masculino,33
78546,2020-10-06,Discorda,SSPCOR,Feminino,60
78547,2020-10-06,Discorda,SSPCOR,Feminino,82
78548,2020-10-06,Discorda,Outro,Masculino,25
78549,2020-10-06,Não sabe,Outro,Feminino,35
78550,2020-10-06,Concorda,Palmeiras,Feminino,63
78551,2020-10-06,Concorda,Palmeiras,Masculino,37
78552,2020-10-06,Discorda,SSPCOR,Feminino,52
78553,2020-10-06,Discorda,SSPCOR,Feminino,81
78554,2020-10-06,Discorda,Outro,Masculino,51
78555,2020-10-06,Discorda,SSPCOR,Feminino,48
78556,2020-10-07,Concorda,Palmeiras,Feminino,64
78557,2020-10-07,Discorda,SSPCOR,Feminino,28
78558,2020-10-07,Discorda,Outro,Feminino,29
78559,2020-10-07,Discorda,SSPCOR,Masculino,70
78560,2020-10-07,Discorda,SSPCOR,Feminino,52
78561,2020-10-07,Discorda,Outro,Masculino,47
78562,2020-10-07,Discorda,Outro,Masculino,34
78563,2020-10-07,Concorda,Palmeiras,Feminino,29
78564,2020-10-07,Concorda,Outro,Masculino,67
78565,2020-10-07,Discorda,SSPCOR,Masculino,83
78566,2020-10-07,Concorda,Outro,Masculino,78
78567,2020-10-07,Discorda,SSPCOR,Feminino,47
78568,2020-10-07,Discorda,SSPCOR,Masculino,70
78569,2020-10-07,Concorda,Outro,Feminino,61
78570,2020-10-07,Concorda,Outro,Feminino,79
78571,2020-10-07,Discorda,SSPCOR,Masculino,51
78572,2020-10-07,Não sabe,Outro,Feminino,19
78573,2020-10-07,Discorda,SSPCOR,Feminino,73
78574,2020-10-07,Concorda,Palmeiras,Masculino,36
78575,2020-10-07,Concorda,Palmeiras,Feminino,63
78576,2020-10-07,Não sabe,Palmeiras,Masculino,85
78577,2020-10-07,Concorda,Outro,Feminino,85
78578,2020-10-07,Discorda,SSPCOR,Feminino,75
78579,2020-10-07,Discorda,Outro,Masculino,19
78580,2020-10-07,Não sabe,Outro,Feminino,20
78581,2020-10-07,Discorda,Outro,Feminino,69
78582,2020-10-07,Discorda,SSPCOR,Masculino,68
78583,2020-10-07,Concorda,Palmeiras,Masculino,59
78584,2020-10-07,Não sabe,Outro,Feminino,45
78585,2020-10-07,Concorda,Palmeiras,Masculino,19
78586,2020-10-07,Não sabe,Outro,Feminino,46
78587,2020-10-07,Não sabe,Palmeiras,Feminino,70
78588,2020-10-07,Discorda,SSPCOR,Masculino,52
78589,2020-10-07,Concorda,Outro,Feminino,61
78590,2020-10-07,Discorda,SSPCOR,Feminino,62
78591,2020-10-07,Concorda,Palmeiras,Masculino,19
78592,2020-10-07,Discorda,Outro,Feminino,26
78593,2020-10-07,Concorda,Outro,Masculino,55
78594,2020-10-07,Concorda,Outro,Masculino,54
78595,2020-10-07,Discorda,Outro,Masculino,74
78596,2020-10-07,Não sabe,Outro,Feminino,45
78597,2020-10-08,Discorda,Outro,Masculino,75
78598,2020-10-08,Concorda,Palmeiras,Feminino,27
78599,2020-10-08,Discorda,SSPCOR,Masculino,34
78600,2020-10-08,Concorda,Palmeiras,Masculino,21
78601,2020-10-08,Não sabe,Outro,Feminino,18
78602,2020-10-08,Concorda,Palmeiras,Masculino,83
78603,2020-10-08,Concorda,Outro,Masculino,77
78604,2020-10-08,Concorda,Outro,Masculino,78
78605,2020-10-08,Concorda,Palmeiras,Feminino,46
78606,2020-10-08,Discorda,Outro,Masculino,18
78607,2020-10-08,Discorda,SSPCOR,Masculino,61
78608,2020-10-08,Concorda,Palmeiras,Feminino,53
78609,2020-10-08,Discorda,SSPCOR,Masculino,74
78610,2020-10-08,Discorda,SSPCOR,Feminino,27
78611,2020-10-08,Discorda,Outro,Feminino,17
78612,2020-10-08,Discorda,SSPCOR,Masculino,78
78613,2020-10-08,Discorda,SSPCOR,Feminino,70
78614,2020-10-08,Discorda,SSPCOR,Masculino,51
78615,2020-10-08,Discorda,Outro,Masculino,42
78616,2020-10-08,Concorda,Palmeiras,Feminino,31
78617,2020-10-08,Concorda,Palmeiras,Masculino,57
78618,2020-10-08,Discorda,Outro,Masculino,27
78619,2020-10-08,Concorda,Outro,Masculino,75
78620,2020-10-08,Discorda,SSPCOR,Masculino,63
78621,2020-10-08,Concorda,Outro,Masculino,31
78622,2020-10-08,Discorda,SSPCOR,Feminino,46
78623,2020-10-08,Concorda,Palmeiras,Feminino,41
78624,2020-10-08,Discorda,SSPCOR,Masculino,44
78625,2020-10-08,Discorda,SSPCOR,Feminino,61
78626,2020-10-08,Concorda,Palmeiras,Feminino,63
78627,2020-10-08,Concorda,Palmeiras,Masculino,67
78628,2020-10-09,Discorda,Outro,Feminino,80
78629,2020-10-09,Discorda,SSPCOR,Masculino,72
78630,2020-10-09,Concorda,Palmeiras,Feminino,47
78631,2020-10-09,Discorda,SSPCOR,Feminino,76
78632,2020-10-09,Concorda,Palmeiras,Masculino,74
78633,2020-10-09,Concorda,Palmeiras,Feminino,28
78634,2020-10-09,Concorda,Palmeiras,Feminino,64
78635,2020-10-09,Concorda,Palmeiras,Masculino,63
78636,2020-10-09,Discorda,SSPCOR,Masculino,81
78637,2020-10-09,Discorda,SSPCOR,Feminino,84
78638,2020-10-09,Discorda,SSPCOR,Feminino,56
78639,2020-10-09,Não sabe,Outro,Feminino,59
78640,2020-10-09,Concorda,Outro,Feminino,51
78641,2020-10-09,Concorda,Palmeiras,Masculino,44
78642,2020-10-09,Concorda,Palmeiras,Feminino,69
78643,2020-10-09,Concorda,Outro,Masculino,16
78644,2020-10-09,Concorda,Palmeiras,Masculino,65
78645,2020-10-09,Concorda,Palmeiras,Feminino,18
78646,2020-10-09,Discorda,Outro,Masculino,49
78647,2020-10-09,Discorda,SSPCOR,Feminino,61
78648,2020-10-09,Discorda,Outro,Masculino,34
78649,2020-10-09,Concorda,Palmeiras,Masculino,83
78650,2020-10-09,Concorda,Palmeiras,Masculino,74
78651,2020-10-09,Concorda,Outro,Feminino,76
78652,2020-10-09,Não sabe,Outro,Feminino,57
78653,2020-10-09,Discorda,SSPCOR,Feminino,44
78654,2020-10-09,Discorda,SSPCOR,Feminino,58
78655,2020-10-09,Discorda,Outro,Feminino,48
78656,2020-10-09,Não sabe,Outro,Feminino,82
78657,2020-10-09,Concorda,Palmeiras,Masculino,48
78658,2020-10-09,Discorda,SSPCOR,Masculino,62
78659,2020-10-10,Concorda,Palmeiras,Feminino,82
78660,2020-10-10,Não sabe,Outro,Feminino,26
78661,2020-10-10,Discorda,Outro,Feminino,17
78662,2020-10-10,Concorda,Palmeiras,Masculino,50
78663,2020-10-10,Concorda,Outro,Masculino,74
78664,2020-10-10,Não sabe,Outro,Feminino,79
78665,2020-10-10,Discorda,SSPCOR,Feminino,58
78666,2020-10-10,Discorda,SSPCOR,Feminino,36
78667,2020-10-10,Discorda,Outro,Feminino,76
78668,2020-10-10,Não sabe,Outro,Feminino,30
78669,2020-10-10,Discorda,SSPCOR,Masculino,71
78670,2020-10-10,Discorda,SSPCOR,Masculino,30
78671,2020-10-10,Discorda,SSPCOR,Masculino,17
78672,2020-10-10,Discorda,SSPCOR,Feminino,84
78673,2020-10-10,Concorda,Palmeiras,Feminino,23
78674,2020-10-10,Discorda,SSPCOR,Masculino,50
78675,2020-10-10,Não sabe,Outro,Feminino,36
78676,2020-10-10,Concorda,Palmeiras,Masculino,34
78677,2020-10-10,Discorda,SSPCOR,Feminino,71
78678,2020-10-10,Discorda,Outro,Feminino,34
78679,2020-10-10,Concorda,Palmeiras,Masculino,56
78680,2020-10-10,Discorda,Outro,Feminino,19
78681,2020-10-10,Discorda,Outro,Masculino,30
78682,2020-10-10,Concorda,Palmeiras,Feminino,37
78683,2020-10-10,Concorda,Outro,Feminino,43
78684,2020-10-10,Concorda,Palmeiras,Feminino,19
78685,2020-10-10,Não sabe,Outro,Feminino,48
78686,2020-10-10,Concorda,Outro,Feminino,47
78687,2020-10-10,Discorda,SSPCOR,Feminino,77
78688,2020-10-10,Discorda,SSPCOR,Feminino,53
78689,2020-10-10,Discorda,Outro,Feminino,53
78690,2020-10-10,Discorda,Outro,Masculino,52
78691,2020-10-10,Concorda,Palmeiras,Feminino,74
78692,2020-10-10,Concorda,Palmeiras,Feminino,83
78693,2020-10-10,Discorda,SSPCOR,Feminino,19
78694,2020-10-10,Discorda,SSPCOR,Feminino,67
78695,2020-10-10,Concorda,Palmeiras,Feminino,33
78696,2020-10-10,Concorda,Palmeiras,Feminino,34
78697,2020-10-10,Concorda,Palmeiras,Feminino,39
78698,2020-10-10,Concorda,Outro,Masculino,34
78699,2020-10-10,Concorda,Palmeiras,Feminino,49
78700,2020-10-11,Concorda,Outro,Masculino,73
78701,2020-10-11,Discorda,Outro,Masculino,47
78702,2020-10-11,Discorda,Outro,Masculino,61
78703,2020-10-11,Discorda,SSPCOR,Masculino,32
78704,2020-10-11,Concorda,Outro,Masculino,30
78705,2020-10-11,Concorda,Palmeiras,Masculino,19
78706,2020-10-11,Discorda,SSPCOR,Feminino,42
78707,2020-10-11,Discorda,SSPCOR,Masculino,53
78708,2020-10-11,Discorda,Outro,Masculino,16
78709,2020-10-11,Discorda,SSPCOR,Masculino,29
78710,2020-10-11,Discorda,Outro,Masculino,35
78711,2020-10-11,Concorda,Outro,Masculino,81
78712,2020-10-11,Discorda,SSPCOR,Masculino,47
78713,2020-10-11,Concorda,Palmeiras,Masculino,74
78714,2020-10-11,Discorda,Outro,Masculino,74
78715,2020-10-11,Concorda,Outro,Masculino,47
78716,2020-10-11,Discorda,SSPCOR,Feminino,32
78717,2020-10-11,Discorda,SSPCOR,Masculino,55
78718,2020-10-11,Não sabe,Outro,Feminino,71
78719,2020-10-11,Discorda,SSPCOR,Feminino,16
78720,2020-10-11,Concorda,Outro,Masculino,85
78721,2020-10-11,Discorda,SSPCOR,Feminino,49
78722,2020-10-11,Não sabe,Outro,Feminino,57
78723,2020-10-11,Não sabe,Outro,Feminino,85
78724,2020-10-11,Concorda,Palmeiras,Masculino,43
78725,2020-10-11,Discorda,Outro,Masculino,19
78726,2020-10-11,Discorda,SSPCOR,Masculino,58
78727,2020-10-11,Concorda,Outro,Masculino,38
78728,2020-10-11,Discorda,Outro,Feminino,26
78729,2020-10-11,Discorda,SSPCOR,Feminino,54
78730,2020-10-11,Concorda,Outro,Feminino,69
78731,2020-10-11,Discorda,Palmeiras,Masculino,61
78732,2020-10-11,Concorda,Outro,Masculino,52
78733,2020-10-11,Discorda,Outro,Masculino,38
78734,2020-10-11,Discorda,SSPCOR,Feminino,41
78735,2020-10-11,Discorda,SSPCOR,Feminino,77
78736,2020-10-12,Discorda,SSPCOR,Masculino,46
78737,2020-10-12,Concorda,Palmeiras,Feminino,36
78738,2020-10-12,Concorda,Palmeiras,Masculino,38
78739,2020-10-12,Não sabe,Outro,Masculino,33
78740,2020-10-12,Discorda,Outro,Masculino,19
78741,2020-10-12,Discorda,SSPCOR,Masculino,80
78742,2020-10-12,Discorda,Outro,Feminino,41
78743,2020-10-12,Discorda,Outro,Masculino,35
78744,2020-10-12,Discorda,SSPCOR,Masculino,85
78745,2020-10-12,Concorda,Palmeiras,Feminino,74
78746,2020-10-12,Concorda,Outro,Feminino,30
78747,2020-10-12,Discorda,SSPCOR,Feminino,74
78748,2020-10-12,Não sabe,Outro,Feminino,84
78749,2020-10-12,Discorda,Outro,Masculino,17
78750,2020-10-12,Concorda,Outro,Feminino,49
78751,2020-10-12,Concorda,Outro,Feminino,61
78752,2020-10-12,Não sabe,Outro,Feminino,21
78753,2020-10-12,Concorda,Palmeiras,Masculino,55
78754,2020-10-12,Não sabe,Outro,Feminino,82
78755,2020-10-12,Concorda,Outro,Masculino,44
78756,2020-10-12,Não sabe,Outro,Feminino,21
78757,2020-10-12,Concorda,Outro,Masculino,67
78758,2020-10-12,Discorda,Outro,Feminino,83
78759,2020-10-12,Discorda,SSPCOR,Feminino,48
78760,2020-10-12,Discorda,SSPCOR,Feminino,80
78761,2020-10-12,Discorda,Outro,Feminino,19
78762,2020-10-12,Não sabe,Outro,Masculino,48
78763,2020-10-12,Discorda,SSPCOR,Feminino,71
78764,2020-10-12,Discorda,SSPCOR,Feminino,48
78765,2020-10-12,Não sabe,Outro,Feminino,71
78766,2020-10-12,Concorda,Palmeiras,Feminino,24
78767,2020-10-13,Discorda,Outro,Masculino,77
78768,2020-10-13,Concorda,Outro,Feminino,41
78769,2020-10-13,Discorda,Outro,Masculino,20
78770,2020-10-13,Concorda,Palmeiras,Masculino,85
78771,2020-10-13,Discorda,Outro,Feminino,76
78772,2020-10-13,Concorda,Outro,Masculino,30
78773,2020-10-13,Discorda,Outro,Feminino,57
78774,2020-10-13,Discorda,SSPCOR,Feminino,68
78775,2020-10-13,Discorda,Outro,Masculino,44
78776,2020-10-13,Não sabe,Outro,Feminino,54
78777,2020-10-13,Discorda,SSPCOR,Masculino,46
78778,2020-10-13,Discorda,SSPCOR,Masculino,60
78779,2020-10-13,Discorda,Outro,Masculino,55
78780,2020-10-13,Concorda,Palmeiras,Masculino,81
78781,2020-10-13,Discorda,Outro,Masculino,25
78782,2020-10-13,Não sabe,Outro,Feminino,35
78783,2020-10-13,Discorda,Outro,Masculino,38
78784,2020-10-13,Concorda,Palmeiras,Feminino,63
78785,2020-10-13,Não sabe,Outro,Feminino,69
78786,2020-10-13,Discorda,SSPCOR,Masculino,21
78787,2020-10-13,Concorda,Palmeiras,Masculino,29
78788,2020-10-13,Concorda,Outro,Masculino,66
78789,2020-10-13,Não sabe,Outro,Feminino,44
78790,2020-10-13,Não sabe,Outro,Feminino,52
78791,2020-10-13,Discorda,SSPCOR,Masculino,61
78792,2020-10-13,Discorda,SSPCOR,Feminino,23
78793,2020-10-13,Discorda,Outro,Masculino,22
78794,2020-10-13,Discorda,SSPCOR,Masculino,57
78795,2020-10-13,Concorda,Palmeiras,Masculino,40
78796,2020-10-13,Discorda,Outro,Masculino,27
78797,2020-10-13,Discorda,SSPCOR,Masculino,44
78798,2020-10-13,Não sabe,Outro,Feminino,43
78799,2020-10-13,Concorda,Outro,Masculino,71
78800,2020-10-13,Discorda,SSPCOR,Masculino,49
78801,2020-10-13,Discorda,SSPCOR,Feminino,57
78802,2020-10-13,Discorda,SSPCOR,Masculino,71
78803,2020-10-13,Discorda,SSPCOR,Feminino,41
78804,2020-10-13,Concorda,Palmeiras,Feminino,48
78805,2020-10-13,Discorda,SSPCOR,Feminino,23
78806,2020-10-13,Não sabe,Outro,Feminino,72
78807,2020-10-13,Discorda,SSPCOR,Feminino,49
78808,2020-10-14,Não sabe,Outro,Feminino,82
78809,2020-10-14,Não sabe,Outro,Masculino,55
78810,2020-10-14,Discorda,SSPCOR,Feminino,62
78811,2020-10-14,Concorda,Palmeiras,Feminino,23
78812,2020-10-14,Concorda,Palmeiras,Feminino,68
78813,2020-10-14,Concorda,Outro,Masculino,60
78814,2020-10-14,Discorda,SSPCOR,Feminino,77
78815,2020-10-14,Concorda,Palmeiras,Feminino,54
78816,2020-10-14,Concorda,Palmeiras,Feminino,44
78817,2020-10-14,Concorda,Palmeiras,Feminino,54
78818,2020-10-14,Concorda,Palmeiras,Feminino,59
78819,2020-10-14,Concorda,Outro,Masculino,54
78820,2020-10-14,Discorda,SSPCOR,Feminino,74
78821,2020-10-14,Discorda,SSPCOR,Masculino,68
78822,2020-10-14,Discorda,Outro,Feminino,48
78823,2020-10-14,Discorda,SSPCOR,Masculino,67
78824,2020-10-14,Discorda,SSPCOR,Feminino,80
78825,2020-10-14,Discorda,Outro,Feminino,75
78826,2020-10-14,Concorda,Outro,Masculino,45
78827,2020-10-14,Concorda,Outro,Masculino,72
78828,2020-10-14,Concorda,Palmeiras,Masculino,27
78829,2020-10-14,Discorda,SSPCOR,Masculino,69
78830,2020-10-14,Discorda,Outro,Masculino,36
78831,2020-10-14,Concorda,Outro,Feminino,36
78832,2020-10-14,Concorda,Outro,Masculino,42
78833,2020-10-14,Não sabe,Outro,Feminino,16
78834,2020-10-14,Discorda,SSPCOR,Masculino,56
78835,2020-10-14,Concorda,Outro,Masculino,46
78836,2020-10-14,Concorda,Outro,Masculino,77
78837,2020-10-14,Concorda,Outro,Masculino,72
78838,2020-10-14,Discorda,SSPCOR,Masculino,20
78839,2020-10-15,Concorda,Palmeiras,Masculino,25
78840,2020-10-15,Concorda,Palmeiras,Feminino,16
78841,2020-10-15,Não sabe,Outro,Masculino,80
78842,2020-10-15,Discorda,Palmeiras,Masculino,49
78843,2020-10-15,Concorda,Palmeiras,Feminino,67
78844,2020-10-15,Discorda,Outro,Masculino,72
78845,2020-10-15,Concorda,Outro,Feminino,35
78846,2020-10-15,Discorda,SSPCOR,Masculino,56
78847,2020-10-15,Concorda,Outro,Masculino,71
78848,2020-10-15,Concorda,Outro,Masculino,42
78849,2020-10-15,Discorda,SSPCOR,Feminino,32
78850,2020-10-15,Discorda,SSPCOR,Feminino,68
78851,2020-10-15,Concorda,Palmeiras,Masculino,34
78852,2020-10-15,Discorda,Outro,Masculino,36
78853,2020-10-15,Não sabe,Outro,Feminino,34
78854,2020-10-15,Discorda,SSPCOR,Masculino,25
78855,2020-10-15,Discorda,SSPCOR,Masculino,77
78856,2020-10-15,Concorda,Palmeiras,Feminino,67
78857,2020-10-15,Concorda,Outro,Masculino,75
78858,2020-10-15,Concorda,Palmeiras,Masculino,61
78859,2020-10-15,Discorda,Outro,Masculino,57
78860,2020-10-15,Não sabe,Outro,Feminino,18
78861,2020-10-15,Discorda,SSPCOR,Feminino,16
78862,2020-10-15,Concorda,Palmeiras,Feminino,84
78863,2020-10-15,Concorda,Outro,Masculino,38
78864,2020-10-15,Concorda,Palmeiras,Feminino,55
78865,2020-10-15,Discorda,SSPCOR,Masculino,51
78866,2020-10-15,Discorda,SSPCOR,Feminino,67
78867,2020-10-15,Discorda,SSPCOR,Masculino,47
78868,2020-10-15,Não sabe,Outro,Feminino,55
78869,2020-10-15,Concorda,Palmeiras,Masculino,72
78870,2020-10-15,Discorda,SSPCOR,Feminino,22
78871,2020-10-15,Discorda,SSPCOR,Masculino,62
78872,2020-10-15,Concorda,Palmeiras,Masculino,32
78873,2020-10-15,Não sabe,Outro,Feminino,18
78874,2020-10-15,Discorda,Outro,Masculino,51
78875,2020-10-15,Não sabe,Outro,Feminino,60
78876,2020-10-15,Discorda,SSPCOR,Masculino,65
78877,2020-10-15,Concorda,Palmeiras,Feminino,67
78878,2020-10-15,Concorda,Palmeiras,Feminino,71
78879,2020-10-15,Discorda,SSPCOR,Masculino,40
78880,2020-10-15,Discorda,SSPCOR,Masculino,81
78881,2020-10-15,Não sabe,Outro,Feminino,62
78882,2020-10-15,Discorda,SSPCOR,Masculino,37
78883,2020-10-15,Concorda,Palmeiras,Masculino,35
78884,2020-10-15,Concorda,Outro,Masculino,77
78885,2020-10-15,Concorda,Outro,Feminino,56
78886,2020-10-15,Concorda,Outro,Masculino,54
78887,2020-10-15,Concorda,Palmeiras,Masculino,24
78888,2020-10-15,Discorda,SSPCOR,Feminino,45
78889,2020-10-15,Concorda,Palmeiras,Masculino,82
78890,2020-10-15,Não sabe,Outro,Feminino,65
78891,2020-10-15,Concorda,Palmeiras,Feminino,76
78892,2020-10-15,Discorda,SSPCOR,Masculino,36
78893,2020-10-15,Discorda,SSPCOR,Feminino,43
